Wall time,Step,Value
1694068743.9544995,0,0.09990409016609192
1694068758.8409705,1,0.09722666442394257
1694068773.7897732,2,0.10086317360401154
1694068787.7304177,3,0.09802589565515518
1694068801.3127651,4,0.09944453090429306
1694068814.926496,5,0.09846547245979309
1694068828.2090232,6,0.10106297582387924
1694068841.5001078,7,0.09954443573951721
1694068855.0150328,8,0.09998401254415512
1694068869.1027133,9,0.10004395991563797
1694068883.9691563,10,0.09958440065383911
1694068898.8970287,11,0.09696691483259201
1694068912.8729749,12,0.0992247462272644
1694068927.9766145,13,0.10228180885314941
1694068943.725235,14,0.09832561016082764
1694068957.5701075,15,0.09816575795412064
1694068972.6719806,16,0.10058344155550003
1694068987.400484,17,0.09908487647771835
1694069002.602276,18,0.10062339901924133
1694069018.2416723,19,0.16468191146850586
1694069032.7339072,20,0.23653292655944824
1694069047.5472908,21,0.33230099081993103
1694069061.284171,22,0.41971707344055176
1694069075.088291,23,0.512088418006897
1694069088.8022187,24,0.5895140767097473
1694069102.5520256,25,0.6678988337516785
1694069116.3614337,26,0.7258431911468506
1694069130.1078975,27,0.7688818573951721
1694069143.38379,28,0.8060262203216553
1694069156.9487898,29,0.8404331803321838
1694069170.329205,30,0.8698249459266663
1694069183.86879,31,0.8881873488426208
1694069197.586637,32,0.9114649891853333
1694069211.1154969,33,0.9251518249511719
1694069225.6182432,34,0.9402573704719543
1694069239.633734,35,0.9492087364196777
1694069255.021165,36,0.9576406478881836
1694069271.9849467,37,0.964873731136322
1694069286.8670008,38,0.9681705832481384
1694069301.088314,39,0.9724664092063904
1694069314.834125,40,0.9766623973846436
1694069328.6385186,41,0.9815376996994019
1694069342.7914503,42,0.9817175269126892
1694069356.6226828,43,0.9822170734405518
1694069370.4394493,44,0.9852941036224365
1694069384.1370387,45,0.9869924783706665
1694069397.848938,46,0.9875119924545288
1694069411.6376586,47,0.9894701242446899
1694069425.2138808,48,0.9894301295280457
1694069438.7238505,49,0.9906089901924133
1694069452.0944521,50,0.9902493357658386
1694069465.8295598,51,0.9919077754020691
1694069479.598606,52,0.9896499514579773
1694069493.537542,53,0.9912683963775635
1694069507.2522016,54,0.9925870895385742
1694069520.9722178,55,0.9924672245979309
1694069534.9066598,56,0.9925671219825745
1694069548.6638908,57,0.9944053888320923
1694069562.4250023,58,0.9935262203216553
1694069576.4382067,59,0.9938059449195862
1694069590.61477,60,0.9954044222831726
1694069604.1485283,61,0.9946451187133789
1694069617.650921,62,0.9956042170524597
1694069631.1346304,63,0.9943454265594482
1694069644.8028607,64,0.995304524898529
1694069658.3120673,65,0.9951046705245972
1694069671.8554533,66,0.9957840442657471
1694069685.4073577,67,0.99558424949646
1694069699.1810572,68,0.9950248003005981
1694069712.8810976,69,0.9961436986923218
1694069726.4261973,70,0.9959638714790344
1694069740.059544,71,0.9935861825942993
1694069753.7836945,72,0.9949448704719543
1694069767.6068962,73,0.9949448704719543
1694069781.3435254,74,0.9954044222831726
1694069795.0610545,75,0.9964433908462524
1694069808.6670408,76,0.9971027970314026
1694069822.7715416,77,0.99558424949646
1694069836.5940256,78,0.9965633153915405
1694069850.11879,79,0.9971427321434021
1694069863.7761412,80,0.9971027970314026
1694069877.3025315,81,0.9965832829475403
1694069890.8662674,82,0.9949648380279541
1694069904.5790696,83,0.9955642819404602
1694069919.057762,84,0.9953644275665283
1694069932.6700976,85,0.9972626566886902
1694069946.4201546,86,0.9964234232902527
1694069960.6688669,87,0.9951446652412415
1694069975.4326966,88,0.9980618357658386
